tdoy,avg_ret,cum_pct_Y3
79,-0.0035211267605633756,100.94750928809249
80,-0.03900709219858156,93.10913126621654
81,-0.007692307692307665,91.62367641032256
82,0.015625,94.61779635423386
83,-0.018939393939393923,90.9318532414643
84,-0.023622047244094502,86.4216519837919
85,-0.020661157024793375,82.56996495933338
86,0.02155172413793105,86.50466248000868
87,0.004132231404958664,87.27534290347975
88,0.02868852459016391,92.64799618349764
89,0.015503875968992276,95.63478682200149
90,-0.015037593984962405,92.69291032843756
91,-0.003875968992248069,91.9460385829785
92,-0.03515625,85.19793566404566
93,-0.00840336134453784,83.64165049039822
94,0.004273504273504258,84.4264438685623
95,0.04661016949152541,93.02259167599532
96,0.003875968992248069,93.77074125613483
97,-0.038461538461538436,86.31802043859118
98,-0.029166666666666674,80.8837448424656
99,-0.07079646017699115,68.07781600406098
100,-0.041237113402061876,61.14677204513062
101,-0.03370786516853935,55.71485838068799
102,-0.01807228915662651,52.900734434049056
103,-0.006249999999999978,51.945104843836255
104,-0.006329113924050611,50.98342696507778
105,-0.01282051282051283,49.04774200398705
106,-0.01315789473684209,47.086587503934595
107,0.006756756756756799,48.080415797880114
108,0.046666666666666634,54.99083520178119
109,0.060975609756097615,64.44149588481662
110,0.048913043478260865,72.4848299226609
111,0.0643564356435643,83.58533877906977
112,0.05701754385964908,94.0529238848939
113,0.04330708661417326,102.45679066731057
114,0.03260869565217395,109.05864253689677
115,0.017006802721088454,112.61406162766035
116,0.013157894736842146,115.41161507012956
117,0.0032051282051281937,116.10203691330305
118,0.009554140127388533,118.1667060557868
119,-0.003124999999999989,117.48493509936249
120,0.0062893081761006275,118.85276487986162
121,0.018633540372670843,122.93076670992119
122,0.005988023952095856,124.26568148063927
123,0.011834319526627168,126.91971321413797
124,-0.005780346820809246,125.60803857128167
125,0.0,125.60803857128167
126,0.005847953216374324,126.92738382608452
127,0.005780346820809301,128.23910280773822
128,0.02285714285714291,133.45599658620083
129,0.03551912568306015,141.74814947041017
130,0.010204081632653073,144.21496732214902
131,0.01749999999999996,148.48872925028664
132,0.019323671497584516,153.29044382517142
133,0.006976744186046546,155.0575864565098
134,0.00917431192660545,157.39756431390896
135,0.0,157.39756431390896
136,-0.004504504504504514,156.23811582600848
137,-0.004545454545454519,155.07339711770845
138,0.002293577981651418,155.65842784504264
139,0.011415525114155223,158.57690304875317
140,0.0,158.57690304875317
141,-0.004464285714285698,157.4225418744284
142,-0.009009009009009028,155.10341987555964
143,-0.006880733944954143,153.348121114948
144,0.0046511627906976605,154.526484468971
145,-0.011520737327188946,151.59415169859116
146,-0.016509433962264175,147.44047466583137
147,-0.03414634146341461,138.99128772602248
148,-0.03664921465968585,130.2324447203567
149,-0.04519774011299438,119.8264585183067
150,-0.05590062111801242,107.53802294896033
151,-0.02797202797202797,101.73276356577263
152,0.011111111111111072,103.97423871650342
153,-0.025362318840579712,98.80097903891094
154,0.003816793893129722,99.55976140165485
155,-0.022727272727272707,95.02431227888997
156,-0.02777777777777779,89.60697027114301
157,-0.08823529411764708,72.87694348251274
158,-0.015306122448979609,70.23086781696406
159,-0.05789473684210528,60.375396522297734
160,-0.07142857142857145,48.92001105641932
161,-0.03472222222222221,43.74917733918253
162,-0.03731343283582089,38.38540206533243
163,-0.04838709677419356,31.68933422346152
164,-0.04464285714285715,25.81034608848556
165,0.02941176470588236,29.510650385205707
166,0.09259259259259256,41.50237727272474
167,0.0625,50.346275852270054
168,0.05555555555555558,58.698846732951715
169,0.0625,68.61752465376121
170,0.05555555555555558,77.98516491230349
171,0.03500000000000003,84.21464568423414
172,0.05607476635514019,94.5444389001725
173,0.03361344537815125,101.0837477707665
174,0.007874015748031482,102.66708436738669
175,-0.007751937984496138,101.09602169787206
176,-0.027559055118110243,95.55400535186773
177,-0.033333333333333326,89.03553850680548
178,-0.04910714285714285,79.75254331227487
179,-0.014851485148514865,77.08295108486483
180,-0.04591836734693877,68.95159108607001
181,-0.02808988764044945,64.20575987578714
182,-0.041666666666666685,57.363853214296
183,-0.07142857142857145,46.12357798470343
184,-0.07575757575757575,35.05360995555924
185,-0.05357142857142855,27.818595136511416
186,-0.06,20.149479428320728
187,-0.022727272727272707,17.418809441313442
188,-0.11904761904761907,3.4403797459189756
189,-0.0625,-3.024643988200959
190,-0.0357142857142857,-6.488049560050923
191,-0.05769230769230771,-11.882969777740293
192,0.021739130434782594,-9.967382164212902
193,0.0625,-4.340343549476211
194,0.12962962962962965,8.059982286702816
195,0.07352941176470584,16.00556921954861
196,0.0641025641025641,23.441823656699157
197,0.06818181818181823,31.858311633292292
198,0.07999999999999996,42.40697656395569
199,0.06034482758620685,51.0005010117806
200,inf,inf
201,0.06578733105357432,inf
202,0.03431372549019612,inf
203,0.045995670995671034,inf
204,0.04913151364764273,inf
205,-0.012301587301587313,inf
206,-0.08196721311475408,inf
207,-0.05527743012098463,inf
208,-0.04037558685446008,inf
209,-0.10476190476190483,inf
210,-0.1440972222222222,inf
211,-0.007362155388471181,inf
212,0.018630573248407667,inf
213,0.25222734254992313,inf
214,0.11266447368421051,inf
215,0.11538461538461542,inf
216,0.12377450980392157,inf
217,0.09249620472782472,inf
218,0.10833028863719402,inf
219,0.05990054249547927,inf
220,0.05413306451612898,inf
221,0.05032359523377483,inf
222,0.0657086441421677,inf
223,0.02850241545893717,inf
224,0.059805443916697065,inf
225,0.03990638990638995,inf
226,0.03924818260574792,inf
227,0.011930926216640492,inf
228,0.03691275167785235,inf
229,-0.005076142131979711,inf
230,0.022996794871794846,inf
231,0.00295857988165682,inf
232,-0.02814690643096618,inf
233,-0.03899712448709253,inf
234,-0.041420118343195256,inf
235,0.006172839506172867,inf
236,0.04644685335742249,inf
237,0.00683701657458563,inf
238,0.01445717403164215,inf
239,-0.01475708837672024,inf
240,0.0005474764756201456,inf
241,-0.005847953216374269,inf
242,0.03842693518806872,inf
243,0.0617853012977001,inf
244,0.049923041842435345,inf
245,0.031501357817147246,inf
246,0.03498832911884853,inf
247,0.021531860797711744,inf
248,0.020220588235294157,inf
249,0.010571554049814913,inf
250,0.020574740895497934,inf
251,0.029045643153526868,inf
252,0.012096774193548487,inf
