Date,RSI_Spread_SPX
2006-08-29,9.939759036144578
2006-08-30,9.638554216867469
2006-08-31,9.036144578313252
2006-09-01,8.734939759036145
2006-09-05,9.939759036144578
2006-09-06,2.710843373493976
2006-09-07,1.8072289156626506
2006-09-08,3.6144578313253017
2006-09-11,3.3132530120481922
2006-09-12,11.144578313253012
2006-09-13,15.66265060240964
2006-09-14,11.74698795180723
2006-09-15,11.74698795180723
2006-09-18,9.93975903614458
2006-09-19,8.734939759036145
2006-09-20,11.445783132530122
2006-09-21,6.927710843373494
2006-09-22,2.710843373493976
2006-09-25,7.831325301204818
2006-09-26,9.939759036144578
2006-09-27,10.843373493975903
2006-09-28,11.44578313253012
2006-09-29,9.036144578313252
2006-10-02,6.024096385542169
2006-10-03,7.530120481927711
2006-10-04,14.156626506024097
2006-10-05,18.975903614457835
2006-10-06,13.25301204819277
2006-10-09,15.662650602409636
2006-10-10,15.963855421686747
2006-10-11,12.048192771084336
2006-10-12,19.57831325301205
2006-10-13,21.385542168674696
2006-10-16,26.506024096385545
2006-10-17,15.662650602409636
2006-10-18,14.759036144578314
2006-10-19,12.349397590361445
2006-10-20,11.746987951807228
2006-10-23,15.963855421686747
2006-10-24,14.759036144578314
2006-10-25,15.66265060240964
2006-10-26,19.57831325301205
2006-10-27,12.048192771084336
2006-10-30,13.253012048192772
2006-10-31,13.253012048192769
2006-11-01,8.433734939759034
2006-11-02,6.325301204819278
2006-11-03,6.325301204819278
2006-11-06,8.408408408408407
2006-11-07,10.81081081081081
2006-11-08,12.312312312312313
2006-11-09,8.108108108108109
2006-11-10,10.81081081081081
2006-11-13,10.81081081081081
2006-11-14,16.816816816816818
2006-11-15,18.61861861861862
2006-11-16,21.32132132132132
2006-11-17,19.81981981981982
2006-11-20,19.21921921921922
2006-11-21,19.21921921921922
2006-11-22,20.72072072072072
2006-11-24,17.71771771771772
2006-11-27,3.003003003003003
2006-11-28,2.1021021021021022
2006-11-29,6.906906906906906
2006-11-30,9.30930930930931
2006-12-01,6.606606606606607
2006-12-04,11.11111111111111
2006-12-05,13.213213213213212
2006-12-06,12.312312312312311
2006-12-07,7.207207207207207
2006-12-08,6.886227544910179
2006-12-11,8.982035928143711
2006-12-12,9.281437125748502
2006-12-13,9.281437125748502
2006-12-14,13.173652694610778
2006-12-15,11.976047904191617
2006-12-18,6.58682634730539
2006-12-19,5.688622754491018
2006-12-20,6.88622754491018
2006-12-21,4.191616766467066
2006-12-22,-0.2994011976047908
2006-12-26,1.4970059880239521
2006-12-27,7.185628742514969
2006-12-28,5.389221556886227
2006-12-29,2.3952095808383236
2007-01-03,2.6946107784431135
2007-01-04,4.191616766467066
2007-01-05,-0.29940119760479034
2007-01-08,0.0
2007-01-09,0.8982035928143715
2007-01-10,2.9940119760479043
2007-01-11,5.988023952095807
2007-01-12,8.982035928143713
2007-01-16,12.87425149700599
2007-01-17,10.479041916167663
2007-01-18,6.287425149700598
2007-01-19,9.880239520958083
2007-01-22,2.3952095808383236
2007-01-23,4.191616766467066
2007-01-24,11.077844311377246
2007-01-25,7.185628742514971
2007-01-26,6.586826347305388
2007-01-29,7.78443113772455
2007-01-30,10.778443113772456
2007-01-31,12.874251497005988
2007-02-01,20.95808383233533
2007-02-02,20.65868263473054
2007-02-05,17.66467065868263
2007-02-06,18.562874251497007
2007-02-07,20.359281437125745
2007-02-08,20.35928143712575
2007-02-09,12.574850299401199
2007-02-12,7.4850299401197615
2007-02-13,12.275449101796408
2007-02-14,18.263473053892213
2007-02-15,18.862275449101798
2007-02-16,18.862275449101794
2007-02-20,23.652694610778443
2007-02-21,18.862275449101794
2007-02-22,16.46706586826347
2007-02-23,16.16766467065868
2007-02-26,13.47305389221557
2007-02-27,-8.08383233532934
2007-02-28,-2.0958083832335332
2007-03-01,-4.1916167664670665
2007-03-02,-13.772455089820358
2007-03-05,-23.05389221556886
2007-03-06,-3.8922155688622753
2007-03-07,-5.389221556886227
2007-03-08,-1.1976047904191616
2007-03-09,-1.1976047904191616
2007-03-12,-0.5988023952095811
2007-03-13,-9.281437125748502
2007-03-14,-3.8922155688622753
2007-03-15,-0.898203592814371
2007-03-16,-3.293413173652695
2007-03-19,0.29940119760479034
2007-03-20,2.095808383233533
2007-03-21,3.8922155688622753
2007-03-22,4.790419161676646
2007-03-23,4.191616766467066
2007-03-26,4.191616766467066
2007-03-27,3.2934131736526946
2007-03-28,2.0958083832335332
2007-03-29,2.694610778443114
2007-03-30,0.5988023952095811
2007-04-02,2.3952095808383236
2007-04-03,3.8922155688622753
2007-04-04,5.089820359281438
2007-04-05,7.185628742514971
2007-04-09,7.7844311377245505
2007-04-10,8.682634730538924
2007-04-11,4.790419161676646
2007-04-12,8.358208955223882
2007-04-13,9.253731343283583
2007-04-16,15.522388059701491
2007-04-17,14.328358208955224
2007-04-18,13.432835820895523
2007-04-19,10.416666666666666
2007-04-20,16.964285714285715
2007-04-23,17.261904761904763
2007-04-24,17.55952380952381
2007-04-25,24.107142857142858
2007-04-26,19.047619047619047
2007-04-27,16.369047619047617
2007-04-30,6.250000000000001
2007-05-01,7.738095238095238
2007-05-02,12.797619047619047
2007-05-03,16.369047619047617
2007-05-04,17.26190476190476
2007-05-07,16.369047619047617
2007-05-08,14.583333333333332
2007-05-09,18.694362017804156
2007-05-10,4.747774480712167
2007-05-11,7.418397626112759
2007-05-14,6.528189910979227
2007-05-15,4.747774480712167
2007-05-16,8.605341246290802
2007-05-17,5.637982195845698
2007-05-18,8.30860534124629
2007-05-21,8.90207715133531
2007-05-22,11.275964391691396
2007-05-23,8.902077151335313
2007-05-24,0.0
2007-05-25,2.9585798816568047
2007-05-29,5.325443786982249
2007-05-30,9.763313609467456
2007-05-31,12.721893491124261
2007-06-01,15.088757396449704
2007-06-04,16.56804733727811
2007-06-05,9.439528023598818
2007-06-06,1.4749262536873156
2007-06-07,-5.899705014749262
2007-06-08,-2.654867256637168
2007-06-11,-2.064896755162242
2007-06-12,-4.424778761061948
2007-06-13,0.2949852507374633
2007-06-14,2.0648967551622417
2007-06-15,6.489675516224189
2007-06-18,7.669616519174041
2007-06-19,7.9646017699115035
2007-06-20,1.7699115044247788
2007-06-21,4.71976401179941
2007-06-22,-0.5899705014749261
2007-06-25,-4.129793510324484
2007-06-26,-4.129793510324484
2007-06-27,1.4749262536873156
2007-06-28,1.7699115044247788
2007-06-29,1.7699115044247786
2007-07-02,3.5398230088495577
2007-07-03,4.424778761061947
2007-07-05,4.117647058823529
2007-07-06,5.294117647058823
2007-07-09,5.882352941176471
2007-07-10,0.2941176470588234
2007-07-11,1.1764705882352944
2007-07-12,7.0588235294117645
2007-07-13,9.677419354838708
2007-07-16,7.9178885630498534
2007-07-17,9.970674486803517
2007-07-18,7.331378299120234
2007-07-19,9.970674486803519
2007-07-20,3.519061583577713
2007-07-23,2.639296187683284
2007-07-24,-7.624633431085044
2007-07-25,-3.225806451612904
2007-07-26,-14.07624633431085
2007-07-27,-24.04692082111437
2007-07-30,-14.07624633431085
2007-07-31,-19.06158357771261
2007-08-01,-11.436950146627565
2007-08-02,-6.451612903225808
2007-08-03,-19.06158357771261
2007-08-06,-4.105571847507331
2007-08-07,-1.7595307917888565
2007-08-08,0.0
2007-08-09,-9.67741935483871
2007-08-10,-4.6920821114369495
2007-08-13,-2.346041055718475
2007-08-14,-5.278592375366569
2007-08-15,-9.090909090909092
2007-08-16,-8.187134502923975
2007-08-17,-1.1695906432748537
2007-08-20,-0.8771929824561403
2007-08-21,-0.5847953216374268
2007-08-22,0.5847953216374269
2007-08-23,0.8771929824561403
2007-08-24,1.1695906432748537
2007-08-27,0.5847953216374269
2007-08-28,-0.5847953216374268
2007-08-29,0.8771929824561403
2007-08-30,0.8771929824561403
2007-08-31,0.29239766081871343
2007-09-04,0.8771929824561403
2007-09-05,0.8771929824561403
2007-09-06,2.046783625730994
2007-09-07,0.0
2007-09-10,-0.8771929824561403
2007-09-11,-0.29239766081871343
2007-09-12,0.5847953216374268
2007-09-13,0.8771929824561404
2007-09-14,0.8771929824561403
2007-09-17,0.5847953216374269
2007-09-18,3.5087719298245617
2007-09-19,7.017543859649122
2007-09-20,6.140350877192982
2007-09-21,7.894736842105263
2007-09-24,6.140350877192982
2007-09-25,5.847953216374268
2007-09-26,8.187134502923977
2007-09-27,9.941520467836256
2007-09-28,5.847953216374269
2007-10-01,14.035087719298245
2007-10-02,10.818713450292398
2007-10-03,7.017543859649122
2007-10-04,8.187134502923977
2007-10-05,15.789473684210526
2007-10-08,12.865497076023392
2007-10-09,16.08187134502924
2007-10-10,13.742690058479532
2007-10-11,9.064327485380115
2007-10-12,9.941520467836256
2007-10-15,5.2631578947368425
2007-10-16,3.801169590643274
2007-10-17,4.093567251461988
2007-10-18,3.216374269005848
2007-10-19,-6.140350877192982
2007-10-22,-3.5087719298245608
2007-10-23,0.8771929824561395
2007-10-24,-0.8771929824561395
2007-10-25,-2.6315789473684212
2007-10-26,2.6315789473684212
2007-10-29,4.678362573099415
2007-10-30,1.1695906432748542
2007-10-31,7.309941520467836
2007-11-01,-2.6315789473684204
2007-11-02,-2.9239766081871346
2007-11-05,-4.385964912280702
2007-11-06,0.5847953216374266
2007-11-07,-9.649122807017543
2007-11-08,-5.2631578947368425
2007-11-09,-9.064327485380117
2007-11-12,-8.47953216374269
2007-11-13,0.0
2007-11-14,-1.4577259475218658
2007-11-15,-3.2069970845481053
2007-11-16,-2.915451895043732
2007-11-19,-10.204081632653061
2007-11-20,-10.204081632653063
2007-11-21,-14.577259475218659
2007-11-23,-5.53935860058309
2007-11-26,-9.329446064139942
2007-11-27,-3.7900874635568513
2007-11-28,-0.29154518950437325
2007-11-29,-0.29154518950437325
2007-11-30,1.457725947521866
2007-12-03,1.1661807580174928
2007-12-04,1.457725947521866
2007-12-05,3.7900874635568513
2007-12-06,6.104651162790699
2007-12-07,5.232558139534884
2007-12-10,7.848837209302326
2007-12-11,0.872093023255814
2007-12-12,0.872093023255814
2007-12-13,0.2906976744186047
2007-12-14,-1.744186046511628
2007-12-17,-2.3255813953488373
2007-12-18,-1.1627906976744184
2007-12-19,-1.4534883720930232
2007-12-20,1.1627906976744187
2007-12-21,2.325581395348837
2007-12-24,2.9069767441860463
2007-12-26,3.1976744186046506
2007-12-27,0.2906976744186045
2007-12-28,0.2906976744186047
2007-12-31,-0.5813953488372094
2008-01-02,-3.1976744186046515
2008-01-03,-4.651162790697675
2008-01-04,-15.116279069767442
2008-01-07,-13.081395348837209
2008-01-08,-23.25581395348837
2008-01-09,-18.02325581395349
2008-01-10,-10.755813953488373
2008-01-11,-18.023255813953487
2008-01-14,-8.430232558139535
2008-01-15,-19.186046511627907
2008-01-16,-15.69767441860465
2008-01-17,-27.61627906976744
2008-01-18,-25.290697674418606
2008-01-22,-28.77906976744186
2008-01-23,-12.790697674418604
2008-01-24,-9.883720930232558
2008-01-25,-11.337209302325581
2008-01-28,-4.069767441860465
2008-01-29,-2.325581395348838
2008-01-30,-4.36046511627907
2008-01-31,-1.4534883720930232
2008-02-01,1.4534883720930232
2008-02-04,-1.1627906976744187
2008-02-05,-2.6162790697674416
2008-02-06,-3.4883720930232553
2008-02-07,-3.197674418604651
2008-02-08,-3.197674418604651
2008-02-11,-3.488372093023256
2008-02-12,-2.616279069767442
2008-02-13,-0.8720930232558138
2008-02-14,-1.4534883720930232
2008-02-15,-0.5813953488372093
2008-02-19,-0.5813953488372092
2008-02-20,-0.2906976744186047
2008-02-21,-2.6162790697674416
2008-02-22,-1.1627906976744184
2008-02-25,0.2906976744186047
2008-02-26,1.7441860465116281
2008-02-27,1.1627906976744184
2008-02-28,1.4534883720930234
2008-02-29,-2.0348837209302326
2008-03-03,-4.069767441860465
2008-03-04,-2.9069767441860463
2008-03-05,-3.1976744186046515
2008-03-06,-5.813953488372093
2008-03-07,-8.13953488372093
2008-03-10,-16.569767441860463
2008-03-11,-4.3604651162790695
2008-03-12,-4.3604651162790695
2008-03-13,-4.36046511627907
2008-03-14,-6.395348837209303
2008-03-17,-10.465116279069768
2008-03-18,-1.4534883720930234
2008-03-19,-2.616279069767442
2008-03-20,-2.0348837209302326
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,-1.4534883720930232
2008-03-27,-1.4534883720930232
2008-03-28,-1.4534883720930232
2008-03-31,-1.1627906976744184
2008-04-01,0.872093023255814
2008-04-02,0.8720930232558138
2008-04-03,1.744186046511628
2008-04-04,1.744186046511628
2008-04-07,1.7391304347826084
2008-04-08,2.608695652173913
2008-04-09,1.7341040462427748
2008-04-10,2.023121387283237
2008-04-11,0.2890173410404624
2008-04-14,1.15606936416185
2008-04-15,0.578034682080925
2008-04-16,2.8901734104046244
2008-04-17,2.6011560693641615
2008-04-18,5.780346820809248
2008-04-21,5.491329479768785
2008-04-22,4.913294797687861
2008-04-23,2.3121387283236996
2008-04-24,2.6011560693641615
2008-04-25,4.0462427745664735
2008-04-28,4.3352601156069355
2008-04-29,5.491329479768787
2008-04-30,3.1791907514450872
2008-05-01,9.53757225433526
2008-05-02,8.670520231213871
2008-05-05,5.780346820809248
2008-05-06,6.069364161849711
2008-05-07,3.757225433526012
2008-05-08,3.7572254335260116
2008-05-09,3.179190751445087
2008-05-12,5.491329479768785
2008-05-13,6.340057636887608
2008-05-14,7.4927953890489905
2008-05-15,12.680115273775215
2008-05-16,10.951008645533141
2008-05-19,9.798270893371757
2008-05-20,3.7463976945244952
2008-05-21,2.017291066282421
2008-05-22,3.1700288184438037
2008-05-23,0.0
2008-05-27,2.5936599423631126
2008-05-28,3.1609195402298855
2008-05-29,3.448275862068966
2008-05-30,6.0344827586206895
2008-06-02,0.8620689655172415
2008-06-03,-0.5747126436781609
2008-06-04,0.2873563218390798
2008-06-05,4.885057471264368
2008-06-06,-2.586206896551724
2008-06-09,-3.160919540229885
2008-06-10,-4.310344827586206
2008-06-11,-8.333333333333334
2008-06-12,-6.896551724137931
2008-06-13,-4.022988505747127
2008-06-16,-2.873563218390805
2008-06-17,-3.4482758620689653
2008-06-18,-6.609195402298852
2008-06-19,-4.885057471264368
2008-06-20,-6.60919540229885
2008-06-23,-9.770114942528735
2008-06-24,-10.919540229885056
2008-06-25,-5.747126436781609
2008-06-26,-13.2183908045977
2008-06-27,-16.95402298850575
2008-06-30,-18.103448275862068
2008-07-01,-15.517241379310342
2008-07-02,-25.000000000000004
2008-07-03,-23.850574712643677
2008-07-07,-25.86206896551724
2008-07-08,-6.321839080459769
2008-07-09,-12.068965517241379
2008-07-10,-10.057471264367816
2008-07-11,-16.666666666666664
2008-07-14,-18.67816091954023
2008-07-15,-19.54022988505747
2008-07-16,-4.310344827586207
2008-07-17,-2.0114942528735638
2008-07-18,-2.2988505747126435
2008-07-21,-1.7241379310344827
2008-07-22,0.5747126436781609
2008-07-23,0.8620689655172413
2008-07-24,-0.5747126436781609
2008-07-25,0.2865329512893986
2008-07-28,-0.5730659025787963
2008-07-29,0.28653295128939815
2008-07-30,1.1461318051575933
2008-07-31,0.5730659025787967
2008-08-01,-1.4326647564469916
2008-08-04,-2.8653295128939833
2008-08-05,1.4326647564469916
2008-08-06,3.1518624641833815
2008-08-07,-0.28653295128939815
2008-08-08,6.590257879656161
2008-08-11,8.309455587392549
2008-08-12,6.017191977077364
2008-08-13,2.8653295128939833
2008-08-14,3.4383954154727796
2008-08-15,7.4498567335243555
2008-08-18,2.5787965616045847
2008-08-19,1.7191977077363896
2008-08-20,0.5730659025787965
2008-08-21,-0.5730659025787965
2008-08-22,0.8595988538681949
2008-08-25,0.2865329512893984
2008-08-26,-0.28653295128939815
2008-08-27,0.2865329512893984
2008-08-28,1.4326647564469914
2008-08-29,1.7191977077363898
2008-09-02,2.005730659025788
2008-09-03,0.8595988538681949
2008-09-04,-4.297994269340975
2008-09-05,-3.438395415472779
2008-09-08,-3.151862464183382
2008-09-09,-12.607449856733526
2008-09-10,-4.871060171919771
2008-09-11,-3.151862464183381
2008-09-12,-2.005730659025788
2008-09-15,-10.315186246418337
2008-09-16,-7.449856733524355
2008-09-17,-15.186246418338108
2008-09-18,-5.730659025787965
2008-09-19,1.4326647564469916
2008-09-22,-2.005730659025788
2008-09-23,-3.151862464183381
2008-09-24,-3.4383954154727796
2008-09-25,-2.865329512893983
2008-09-26,-2.865329512893983
2008-09-29,-14.326647564469914
2008-09-30,-3.4383954154727796
2008-10-01,-5.444126074498568
2008-10-02,-15.18624641833811
2008-10-03,-19.484240687679083
2008-10-06,-30.945558739255013
2008-10-07,-49.570200573065904
2008-10-08,-49.570200573065904
2008-10-09,-71.63323782234957
2008-10-10,-64.75644699140402
2008-10-13,-7.4498567335243555
2008-10-14,-6.59025787965616
2008-10-15,-27.507163323782237
2008-10-16,-10.315186246418339
2008-10-17,-10.315186246418339
2008-10-20,-4.584527220630372
2008-10-21,-5.730659025787966
2008-10-22,-13.18051575931232
2008-10-23,-15.759312320916905
2008-10-24,-24.068767908309454
2008-10-27,-33.5243553008596
2008-10-28,-6.59025787965616
2008-10-29,-4.297994269340974
2008-10-30,-3.4383954154727796
2008-10-31,-2.865329512893983
2008-11-03,-1.4326647564469914
2008-11-04,-1.146131805157593
2008-11-05,-1.146131805157593
2008-11-06,-2.5787965616045847
2008-11-07,-2.005730659025788
2008-11-10,-3.7249283667621778
2008-11-11,-4.297994269340974
2008-11-12,-8.882521489971348
2008-11-13,-4.584527220630372
2008-11-14,-4.011461318051576
2008-11-17,-7.163323782234957
2008-11-18,-8.30945558739255
2008-11-19,-18.624641833810887
2008-11-20,-30.37249283667622
2008-11-21,-13.753581661891118
2008-11-24,-3.7249283667621778
2008-11-25,-3.4383954154727796
2008-11-26,-1.146131805157593
2008-11-28,-1.146131805157593
2008-12-01,-3.151862464183381
2008-12-02,-1.146131805157593
2008-12-03,-0.8595988538681949
2008-12-04,-0.8595988538681949
2008-12-05,-0.5730659025787965
2008-12-08,-0.28653295128939826
2008-12-09,-0.28653295128939826
2008-12-10,-0.5730659025787965
2008-12-11,-0.5730659025787965
2008-12-12,-0.28653295128939826
2008-12-15,-0.8595988538681949
2008-12-16,-0.28653295128939826
2008-12-17,-0.28653295128939826
2008-12-18,-0.28653295128939826
2008-12-19,-0.28653295128939826
2008-12-22,-0.5730659025787965
2008-12-23,-0.8595988538681949
2008-12-24,-0.5730659025787965
2008-12-26,-0.5730659025787965
2008-12-29,-1.146131805157593
2008-12-30,-0.8595988538681949
2008-12-31,0.0
2009-01-02,0.5730659025787966
2009-01-05,1.7191977077363898
2009-01-06,2.865329512893983
2009-01-07,0.28653295128939826
2009-01-08,0.28653295128939826
2009-01-09,-0.28653295128939826
2009-01-12,0.28653295128939826
2009-01-13,0.5730659025787965
2009-01-14,0.0
2009-01-15,-1.4326647564469916
2009-01-16,-1.7191977077363898
2009-01-20,-5.444126074498567
2009-01-21,-2.005730659025788
2009-01-22,-3.4383954154727796
2009-01-23,-3.7249283667621778
2009-01-26,-3.1518624641833815
2009-01-27,-2.865329512893983
2009-01-28,0.5730659025787966
2009-01-29,-1.4326647564469914
2009-01-30,-3.7249283667621778
2009-02-02,-4.584527220630372
2009-02-03,-2.292263610315186
2009-02-04,-4.871060171919771
2009-02-05,-3.4383954154727787
2009-02-06,1.4326647564469914
2009-02-09,1.7191977077363898
2009-02-10,-3.151862464183381
2009-02-11,-1.7191977077363898
2009-02-12,-1.4326647564469912
2009-02-13,-1.4326647564469916
2009-02-17,-4.297994269340974
2009-02-18,-5.157593123209169
2009-02-19,-7.736389684813753
2009-02-20,-9.455587392550143
2009-02-23,-17.478510028653297
2009-02-24,-4.297994269340974
2009-02-25,-7.163323782234957
2009-02-26,-10.601719197707736
2009-02-27,-18.05157593123209
2009-03-02,-28.939828080229223
2009-03-03,-29.799426934097422
2009-03-04,-15.472779369627506
2009-03-05,-26.07449856733524
2009-03-06,-26.64756446991404
2009-03-09,-31.51862464183381
2009-03-10,-8.30945558739255
2009-03-11,-9.74212034383954
2009-03-12,-2.8653295128939833
2009-03-13,-1.7191977077363896
2009-03-16,-1.146131805157593
2009-03-17,-0.2865329512893984
2009-03-18,2.005730659025788
2009-03-19,1.7191977077363898
2009-03-20,-0.28653295128939826
2009-03-23,2.8653295128939833
2009-03-24,0.5730659025787965
2009-03-25,0.8595988538681949
2009-03-26,5.730659025787965
2009-03-27,0.8595988538681948
2009-03-30,-0.28653295128939826
2009-03-31,0.5730659025787966
2009-04-01,0.28653295128939826
2009-04-02,2.005730659025788
2009-04-03,4.011461318051575
2009-04-06,3.1518624641833815
2009-04-07,0.8595988538681949
2009-04-08,0.5730659025787966
2009-04-09,6.017191977077363
2009-04-13,5.730659025787966
2009-04-14,0.8595988538681949
2009-04-15,1.4326647564469914
2009-04-16,4.011461318051576
2009-04-17,7.736389684813753
2009-04-20,0.28653295128939826
2009-04-21,1.4326647564469914
2009-04-22,2.292263610315186
2009-04-23,2.865329512893983
2009-04-24,5.444126074498568
2009-04-27,4.297994269340974
2009-04-28,2.865329512893983
2009-04-29,6.59025787965616
2009-04-30,7.163323782234957
2009-05-01,8.30945558739255
2009-05-04,16.6189111747851
2009-05-05,15.18624641833811
2009-05-06,16.045845272206304
2009-05-07,8.595988538681947
2009-05-08,13.753581661891118
2009-05-11,4.871060171919771
2009-05-12,3.4383954154727796
2009-05-13,0.5730659025787965
2009-05-14,1.146131805157593
2009-05-15,0.8595988538681949
2009-05-18,1.7191977077363898
2009-05-19,1.4326647564469914
2009-05-20,1.4326647564469916
2009-05-21,1.146131805157593
2009-05-22,1.7191977077363898
2009-05-26,2.005730659025788
2009-05-27,1.4326647564469914
2009-05-28,2.005730659025788
2009-05-29,2.005730659025788
2009-06-01,8.022922636103152
2009-06-02,9.169054441260744
2009-06-03,5.157593123209169
2009-06-04,6.876790830945559
2009-06-05,5.730659025787966
2009-06-08,5.157593123209169
2009-06-09,5.730659025787966
2009-06-10,4.011461318051576
2009-06-11,4.011461318051576
2009-06-12,4.297994269340974
2009-06-15,1.1461318051575933
2009-06-16,0.5730659025787965
2009-06-17,0.8595988538681948
2009-06-18,1.4326647564469916
2009-06-19,1.4326647564469916
2009-06-22,0.0
2009-06-23,0.28653295128939826
2009-06-24,0.2865329512893984
2009-06-25,1.7191977077363898
2009-06-26,2.005730659025788
2009-06-29,2.865329512893983
2009-06-30,1.7191977077363898
2009-07-01,2.8653295128939833
2009-07-02,-0.2865329512893984
2009-07-06,-0.2865329512893984
2009-07-07,-2.292263610315186
2009-07-08,-2.865329512893983
2009-07-09,-1.1461318051575933
2009-07-10,-1.4326647564469916
2009-07-13,0.5730659025787965
2009-07-14,0.5730659025787965
2009-07-15,1.7191977077363898
2009-07-16,3.4383954154727796
2009-07-17,6.303724928366762
2009-07-20,8.30945558739255
2009-07-21,8.30945558739255
2009-07-22,12.034383954154727
2009-07-23,28.08022922636103
2009-07-24,28.939828080229223
2009-07-27,29.512893982808023
2009-07-28,24.355300859598856
2009-07-29,20.34383954154728
2009-07-30,24.355300859598856
2009-07-31,20.916905444126073
2009-08-03,29.226361031518625
2009-08-04,33.810888252149
2009-08-05,26.36103151862464
2009-08-06,18.911174785100286
2009-08-07,28.93982808022923
2009-08-10,21.20343839541547
2009-08-11,11.747851002865328
2009-08-12,17.478510028653297
2009-08-13,19.197707736389685
2009-08-14,10.601719197707737
2009-08-17,2.292263610315186
2009-08-18,3.151862464183381
2009-08-19,3.7249283667621778
2009-08-20,5.730659025787965
2009-08-21,12.320916905444125
2009-08-24,10.315186246418337
2009-08-25,12.320916905444125
2009-08-26,11.714285714285714
2009-08-27,12.285714285714286
2009-08-28,12.285714285714286
2009-08-31,5.714285714285714
2009-09-01,-0.2857142857142858
2009-09-02,0.5714285714285714
2009-09-03,1.4285714285714288
2009-09-04,2.571428571428571
2009-09-08,5.142857142857143
2009-09-09,10.285714285714285
2009-09-10,15.714285714285714
2009-09-11,13.999999999999998
2009-09-14,18.285714285714285
2009-09-15,22.857142857142858
2009-09-16,32.57142857142858
2009-09-17,25.428571428571427
2009-09-18,27.142857142857146
2009-09-21,18.285714285714285
2009-09-22,20.57142857142857
2009-09-23,9.428571428571427
2009-09-24,3.4285714285714284
2009-09-25,1.4285714285714284
2009-09-28,4.857142857142858
2009-09-29,3.7142857142857144
2009-09-30,3.7142857142857144
2009-10-01,-0.5714285714285715
2009-10-02,-1.7142857142857144
2009-10-05,-0.5714285714285714
2009-10-06,2.571428571428571
2009-10-07,2.857142857142857
2009-10-08,4.571428571428571
2009-10-09,5.142857142857143
2009-10-12,5.428571428571429
2009-10-13,4.285714285714286
2009-10-14,11.428571428571429
2009-10-15,13.142857142857142
2009-10-16,7.428571428571428
2009-10-19,14.285714285714285
2009-10-20,10.285714285714286
2009-10-21,4.857142857142858
2009-10-22,9.142857142857142
2009-10-23,3.1428571428571423
2009-10-26,1.7142857142857144
2009-10-27,0.0
2009-10-28,-5.698005698005698
2009-10-29,-1.4245014245014245
2009-10-30,-3.988603988603989
2009-11-02,-3.7037037037037037
2009-11-03,-3.1339031339031336
2009-11-04,-3.1339031339031336
2009-11-05,0.5698005698005697
2009-11-06,1.4245014245014245
2009-11-09,5.698005698005698
2009-11-10,5.982905982905983
2009-11-11,7.977207977207977
2009-11-12,2.5641025641025643
2009-11-13,6.267806267806267
2009-11-16,10.826210826210826
2009-11-17,10.541310541310542
2009-11-18,7.1225071225071215
2009-11-19,2.2792022792022792
2009-11-20,2.279202279202279
2009-11-23,6.837606837606836
2009-11-24,6.267806267806268
2009-11-25,6.552706552706552
2009-11-27,1.1396011396011396
2009-11-30,1.1396011396011394
2009-12-01,5.413105413105413
2009-12-02,8.547008547008547
2009-12-03,5.128205128205128
2009-12-04,6.267806267806267
2009-12-07,5.698005698005699
2009-12-08,3.7037037037037033
2009-12-09,4.829545454545454
2009-12-10,5.681818181818182
2009-12-11,9.090909090909092
2009-12-14,11.931818181818182
2009-12-15,9.65909090909091
2009-12-16,9.65909090909091
2009-12-17,4.261363636363636
2009-12-18,5.3977272727272725
2009-12-21,10.227272727272728
2009-12-22,12.78409090909091
2009-12-23,14.772727272727273
2009-12-24,17.045454545454543
2009-12-28,15.625
2009-12-29,13.068181818181818
2009-12-30,13.068181818181818
2009-12-31,5.113636363636364
2010-01-04,6.8181818181818175
2010-01-05,8.806818181818182
2010-01-06,10.227272727272728
2010-01-07,14.772727272727273
2010-01-08,14.772727272727273
2010-01-11,15.909090909090908
2010-01-12,5.3977272727272725
2010-01-13,8.806818181818183
2010-01-14,11.647727272727273
2010-01-15,4.545454545454545
2010-01-19,10.227272727272728
2010-01-20,4.261363636363637
2010-01-21,2.2727272727272725
2010-01-22,-2.5568181818181817
2010-01-25,-1.9886363636363633
2010-01-26,-3.3994334277620393
2010-01-27,-3.399433427762039
2010-01-28,-9.915014164305948
2010-01-29,-13.597733711048159
2010-02-01,-3.6827195467422094
2010-02-02,0.0
2010-02-03,-1.4164305949008495
2010-02-04,-10.481586402266288
2010-02-05,-6.515580736543909
2010-02-08,-9.065155807365437
2010-02-09,-3.6827195467422094
2010-02-10,-3.9660056657223786
2010-02-11,-2.832861189801699
2010-02-12,-1.98300283286119
2010-02-16,0.0
2010-02-17,0.5665722379603402
2010-02-18,0.28328611898016964
2010-02-19,2.5495750708215295
2010-02-22,3.3994334277620397
2010-02-23,0.5665722379603402
2010-02-24,2.832861189801699
2010-02-25,3.682719546742209
2010-02-26,4.81586402266289
2010-03-01,9.63172804532578
2010-03-02,12.747875354107649
2010-03-03,9.915014164305948
2010-03-04,8.474576271186441
2010-03-05,19.77401129943503
2010-03-08,18.07909604519774
2010-03-09,18.361581920903955
2010-03-10,23.163841807909606
2010-03-11,27.11864406779661
2010-03-12,25.988700564971754
2010-03-15,22.316384180790962
2010-03-16,26.836158192090394
2010-03-17,35.59322033898305
2010-03-18,31.073446327683616
