Date,SPY,Composite,Threshold
2017-05-22,207.16287231445312,5.0,5
2017-05-23,207.6212615966797,6.0,5
2017-05-24,208.1056365966797,6.0,5
2017-05-25,209.1002960205078,6.0,5
2017-05-26,209.0570526123047,6.0,5
2017-05-30,208.87539672851562,6.0,5
2017-05-31,208.82351684570312,5.0,5
2017-06-01,210.484130859375,6.0,5
2017-06-02,211.1847381591797,5.0,5
2017-06-05,211.0290069580078,5.0,5
2017-06-06,210.35438537597656,5.0,5
2017-06-07,210.74363708496094,5.0,5
2017-06-08,210.84739685058594,6.0,5
2017-06-09,210.5273895263672,6.0,5
2017-06-12,210.484130859375,6.0,5
2017-06-13,211.51336669921875,7.0,5
2017-06-14,211.24525451660156,7.0,5
2017-06-15,210.83872985839844,6.0,5
2017-06-16,210.88482666015625,6.0,5
2017-06-19,212.64044189453125,6.0,5
2017-06-20,211.20640563964844,6.0,5
2017-06-21,211.1542510986328,6.0,5
2017-06-22,211.05860900878906,6.0,5
2017-06-23,211.31069946289062,6.0,5
2017-06-26,211.44972229003906,7.0,5
2017-06-27,209.7462921142578,5.0,5
2017-06-28,211.6235809326172,7.0,5
2017-06-29,209.76365661621094,6.0,5
2017-06-30,210.1547393798828,6.0,5
2017-07-03,210.51109313964844,6.0,5
2017-07-05,210.99777221679688,7.0,5
2017-07-06,209.0683135986328,6.0,5
2017-07-07,210.4241943359375,6.0,5
2017-07-10,210.650146484375,7.0,5
2017-07-11,210.49371337890625,7.0,5
2017-07-12,212.07557678222656,8.0,5
2017-07-13,212.431884765625,9.0,5
2017-07-14,213.4226531982422,9.0,5
2017-07-17,213.3965606689453,9.0,5
2017-07-18,213.5095672607422,8.0,5
2017-07-19,214.66549682617188,8.0,5
2017-07-20,214.76113891601562,8.0,5
2017-07-21,214.56991577148438,7.0,5
2017-07-24,214.51771545410156,7.0,5
2017-07-25,215.0392303466797,8.0,5
2017-07-26,215.04788208007812,8.0,5
2017-07-27,214.84805297851562,7.0,5
2017-07-28,214.5960235595703,7.0,5
2017-07-31,214.47427368164062,7.0,5
2017-08-01,214.9523162841797,6.0,5
2017-08-02,215.0565948486328,7.0,5
2017-08-03,214.63938903808594,5.0,5
2017-08-04,215.0305633544922,7.0,5
2017-08-07,215.43032836914062,7.0,5
2017-08-08,214.9001922607422,6.0,5
2017-08-09,214.89149475097656,4.0,5
2017-08-10,211.85824584960938,2.0,5
2017-08-11,212.1710662841797,2.0,5
2017-08-14,214.27439880371094,4.0,5
2017-08-15,214.2483367919922,4.0,5
2017-08-16,214.62203979492188,3.0,5
2017-08-17,211.27590942382812,2.0,5
2017-08-18,210.94569396972656,2.0,5
2017-08-21,211.1107635498047,2.0,5
2017-08-22,213.31834411621094,3.0,5
2017-08-23,212.5535430908203,2.0,5
2017-08-24,212.05810546875,2.0,5
2017-08-25,212.5535430908203,2.0,5
2017-08-28,212.5622100830078,2.0,5
2017-08-29,212.8055419921875,3.0,5
2017-08-30,213.81370544433594,3.0,5
2017-08-31,215.10008239746094,5.0,5
2017-09-01,215.404296875,6.0,5
2017-09-05,213.8572235107422,3.0,5
2017-09-06,214.58726501464844,3.0,5
2017-09-07,214.5612030029297,3.0,5
2017-09-08,214.30923461914062,4.0,5
2017-09-11,216.594970703125,6.0,5
2017-09-12,217.3250274658203,6.0,5
2017-09-13,217.4293670654297,7.0,5
2017-09-14,217.3597869873047,6.0,5
2017-09-15,217.65237426757812,7.0,5
2017-09-18,218.1153106689453,8.0,5
2017-09-19,218.3336944580078,8.0,5
2017-09-20,218.4123077392578,8.0,5
2017-09-21,217.82705688476562,8.0,5
2017-09-22,217.87075805664062,8.0,5
2017-09-25,217.42532348632812,7.0,5
2017-09-26,217.5563201904297,8.0,5
2017-09-27,218.403564453125,9.0,5
2017-09-28,218.66558837890625,9.0,5
2017-09-29,219.43418884277344,9.0,5
2017-10-02,220.38629150390625,9.0,5
2017-10-03,220.8579559326172,9.0,5
2017-10-04,221.11997985839844,9.0,5
2017-10-05,222.43014526367188,9.0,5
2017-10-06,222.1768341064453,9.0,5
2017-10-09,221.80996704101562,9.0,5
2017-10-10,222.39515686035156,9.0,5
2017-10-11,222.7445831298828,9.0,5
2017-10-12,222.41265869140625,9.0,5
2017-10-13,222.68338012695312,7.0,5
2017-10-16,222.98040771484375,9.0,5
2017-10-17,223.13760375976562,9.0,5
2017-10-18,223.35598754882812,9.0,5
2017-10-19,223.41708374023438,9.0,5
2017-10-20,224.5700225830078,9.0,5
2017-10-23,223.6965789794922,8.0,5
2017-10-24,224.08966064453125,8.0,5
2017-10-25,222.98040771484375,8.0,5
2017-10-26,223.2686309814453,8.0,5
2017-10-27,225.0941162109375,9.0,5
2017-10-30,224.25564575195312,9.0,5
2017-10-31,224.60499572753906,9.0,5
2017-11-01,224.90199279785156,7.0,5
2017-11-02,224.9893035888672,7.0,5
2017-11-03,225.74044799804688,7.0,5
2017-11-06,226.08985900878906,7.0,5
2017-11-07,225.9326171875,7.0,5
2017-11-08,226.31690979003906,7.0,5
2017-11-09,225.4958953857422,6.0,5
2017-11-10,225.426025390625,6.0,5
2017-11-13,225.6356201171875,5.0,5
2017-11-14,225.1116180419922,5.0,5
2017-11-15,223.98489379882812,5.0,5
2017-11-16,225.8889617919922,5.0,5
2017-11-17,225.22511291503906,5.0,5
2017-11-20,225.60948181152344,6.0,5
2017-11-21,227.0855255126953,8.0,5
2017-11-22,226.88470458984375,7.0,5
2017-11-24,227.40872192382812,6.0,5
2017-11-27,227.295166015625,5.0,5
2017-11-28,229.60107421875,7.0,5
2017-11-29,229.46127319335938,6.0,5
2017-11-30,231.47018432617188,6.0,5
2017-12-01,230.98985290527344,5.0,5
2017-12-04,230.71038818359375,6.0,5
2017-12-05,229.88059997558594,6.0,5
2017-12-06,229.92422485351562,5.0,5
2017-12-07,230.6492156982422,7.0,5
2017-12-08,231.90696716308594,7.0,5
2017-12-11,232.60569763183594,7.0,5
2017-12-12,233.01620483398438,7.0,5
2017-12-13,232.99002075195312,7.0,5
2017-12-14,232.03799438476562,6.0,5
2017-12-15,233.97024536132812,7.0,5
2017-12-18,235.4539031982422,7.0,5
2017-12-19,234.54965209960938,7.0,5
2017-12-20,234.42669677734375,7.0,5
2017-12-21,234.90960693359375,7.0,5
2017-12-22,234.84814453125,7.0,5
2017-12-26,234.56724548339844,6.0,5
2017-12-27,234.68138122558594,5.0,5
2017-12-28,235.1641845703125,6.0,5
2017-12-29,234.27749633789062,5.0,5
2018-01-02,235.95436096191406,7.0,5
2018-01-03,237.44676208496094,7.0,5
2018-01-04,238.44749450683594,7.0,5
2018-01-05,240.03651428222656,7.0,5
2018-01-08,240.4754180908203,7.0,5
2018-01-09,241.01983642578125,7.0,5
2018-01-10,240.6510467529297,7.0,5
2018-01-11,242.40687561035156,7.0,5
2018-01-12,243.9871063232422,7.0,5
2018-01-16,243.15313720703125,6.0,5
2018-01-17,245.47071838378906,6.0,5
2018-01-18,245.05824279785156,6.0,5
2018-01-19,246.17312622070312,6.0,5
2018-01-22,248.17474365234375,6.0,5
2018-01-23,248.7014617919922,6.0,5
2018-01-24,248.60488891601562,6.0,5
2018-01-25,248.7102508544922,6.0,5
2018-01-26,251.5897674560547,6.0,5
2018-01-29,249.92176818847656,6.0,5
2018-01-30,247.35830688476562,6.0,5
2018-01-31,247.4811553955078,6.0,5
2018-02-01,247.20018005371094,6.0,5
2018-02-02,241.8186798095703,6.0,5
2018-02-05,231.70526123046875,4.0,5
2018-02-06,236.27029418945312,4.0,5
2018-02-07,234.98867797851562,4.0,5
2018-02-08,226.17445373535156,4.0,5
2018-02-09,229.57192993164062,3.0,5
2018-02-12,232.94305419921875,4.0,5
2018-02-13,233.52252197265625,4.0,5
2018-02-14,236.67425537109375,4.0,5
2018-02-15,239.69418334960938,5.0,5
2018-02-16,239.76441955566406,5.0,5
2018-02-20,238.26321411132812,4.0,5
2018-02-21,237.07806396484375,4.0,5
2018-02-22,237.38522338867188,4.0,5
2018-02-23,241.1691436767578,5.0,5
2018-02-26,243.9695281982422,5.0,5
2018-02-27,240.9232635498047,5.0,5
2018-02-28,238.4826202392578,4.0,5
2018-03-01,235.014892578125,4.0,5
2018-03-02,236.22640991210938,5.0,5
2018-03-05,238.95677185058594,5.0,5
2018-03-06,239.5624542236328,6.0,5
2018-03-07,239.474609375,6.0,5
2018-03-08,240.633544921875,7.0,5
2018-03-09,244.8210906982422,8.0,5
2018-03-12,244.513916015625,8.0,5
2018-03-13,242.9337158203125,8.0,5
2018-03-14,241.68704223632812,7.0,5
2018-03-15,241.423583984375,8.0,5
2018-03-16,241.68545532226562,8.0,5
2018-03-19,238.4153594970703,5.0,5
2018-03-20,238.82080078125,6.0,5
2018-03-21,238.3624725341797,6.0,5
2018-03-22,232.4040985107422,4.0,5
2018-03-23,227.4504852294922,4.0,5
2018-03-26,233.67330932617188,4.0,5
2018-03-27,229.69810485839844,4.0,5
2018-03-28,229.01937866210938,3.0,5
2018-03-29,231.9457550048828,3.0,5
2018-04-02,226.93923950195312,3.0,5
2018-04-03,229.8479766845703,3.0,5
2018-04-04,232.30714416503906,4.0,5
2018-04-05,234.14051818847656,5.0,5
2018-04-06,228.9225311279297,3.0,5
2018-04-09,230.0506591796875,3.0,5
2018-04-10,233.7085723876953,5.0,5
2018-04-11,232.48342895507812,4.0,5
2018-04-12,234.3960723876953,6.0,5
2018-04-13,233.7085723876953,5.0,5
2018-04-16,235.6300506591797,5.0,5
2018-04-17,238.15089416503906,6.0,5
2018-04-18,238.32717895507812,6.0,5
2018-04-19,237.0050811767578,6.0,5
2018-04-20,234.99539184570312,6.0,5
2018-04-23,234.96023559570312,7.0,5
2018-04-24,231.7958984375,6.0,5
2018-04-25,232.3688201904297,7.0,5
2018-04-26,234.7310028076172,7.0,5
2018-04-27,234.95140075683594,6.0,5
2018-04-30,233.1444854736328,7.0,5
2018-05-01,233.55870056152344,7.0,5
2018-05-02,231.98980712890625,6.0,5
2018-05-03,231.4785614013672,6.0,5
2018-05-04,234.47540283203125,7.0,5
2018-05-07,235.2686767578125,7.0,5
2018-05-08,235.2686767578125,8.0,5
2018-05-09,237.542724609375,9.0,5
2018-05-10,239.76388549804688,9.0,5
2018-05-11,240.49557495117188,9.0,5
2018-05-14,240.61009216308594,9.0,5
2018-05-15,238.95301818847656,9.0,5
2018-05-16,239.95779418945312,9.0,5
2018-05-17,239.75514221191406,9.0,5
2018-05-18,239.1557159423828,9.0,5
2018-05-21,240.9539031982422,9.0,5
2018-05-22,240.28395080566406,9.0,5
2018-05-23,240.94508361816406,9.0,5
2018-05-24,240.45135498046875,9.0,5
2018-05-25,239.87850952148438,9.0,5
2018-05-29,237.1196746826172,8.0,5
2018-05-30,240.28395080566406,9.0,5
2018-05-31,238.81198120117188,8.0,5
2018-06-01,241.15660095214844,9.0,5
2018-06-04,242.30235290527344,9.0,5
2018-06-05,242.47866821289062,9.0,5
2018-06-06,244.50595092773438,9.0,5
2018-06-07,244.4795379638672,9.0,5
2018-06-08,245.2023162841797,9.0,5
2018-06-11,245.52838134765625,9.0,5
2018-06-12,245.8457794189453,9.0,5
2018-06-13,245.0613250732422,9.0,5
2018-06-14,245.6782684326172,9.0,5
2018-06-15,245.3649139404297,9.0,5
2018-06-18,244.86016845703125,9.0,5
2018-06-19,243.9216766357422,9.0,5
2018-06-20,244.3378143310547,9.0,5
2018-06-21,242.80606079101562,8.0,5
2018-06-22,243.24884033203125,9.0,5
2018-06-25,239.93751525878906,6.0,5
2018-06-26,240.46876525878906,6.0,5
2018-06-27,238.47659301757812,4.0,5
2018-06-28,239.840087890625,5.0,5
2018-06-29,240.18531799316406,4.0,5
2018-07-02,240.69886779785156,4.0,5
2018-07-03,239.84896850585938,4.0,5
2018-07-05,241.80560302734375,4.0,5
2018-07-06,243.85076904296875,5.0,5
2018-07-09,246.04653930664062,6.0,5
2018-07-10,246.93191528320312,6.0,5
2018-07-11,245.1258087158203,5.0,5
2018-07-12,247.34812927246094,6.0,5
2018-07-13,247.54286193847656,5.0,5
2018-07-16,247.32156372070312,5.0,5
2018-07-17,248.3220672607422,5.0,5
2018-07-18,248.8443603515625,5.0,5
2018-07-19,247.90585327148438,6.0,5
2018-07-20,247.62252807617188,6.0,5
2018-07-23,248.08297729492188,6.0,5
2018-07-24,249.3313446044922,6.0,5
2018-07-25,251.45626831054688,6.0,5
2018-07-26,250.86305236816406,6.0,5
2018-07-27,249.16307067871094,4.0,5
2018-07-30,247.8616180419922,4.0,5
2018-07-31,249.0834503173828,5.0,5
2018-08-01,248.667236328125,6.0,5
2018-08-02,250.0219268798828,6.0,5
2018-08-03,251.0933074951172,6.0,5
2018-08-06,252.01402282714844,6.0,5
2018-08-07,252.84629821777344,6.0,5
2018-08-08,252.74002075195312,6.0,5
2018-08-09,252.394775390625,6.0,5
2018-08-10,250.70367431640625,5.0,5
2018-08-13,249.7651824951172,4.0,5
2018-08-14,251.3588409423828,4.0,5
2018-08-15,249.4818572998047,4.0,5
2018-08-16,251.50048828125,4.0,5
2018-08-17,252.38589477539062,5.0,5
2018-08-20,252.92596435546875,5.0,5
2018-08-21,253.5192413330078,5.0,5
2018-08-22,253.36862182617188,5.0,5
2018-08-23,253.03221130371094,5.0,5
2018-08-24,254.5550079345703,5.0,5
2018-08-27,256.5648498535156,7.0,5
2018-08-28,256.6888427734375,7.0,5
2018-08-29,258.070068359375,7.0,5
2018-08-30,257.0253601074219,6.0,5
2018-08-31,257.03411865234375,6.0,5
2018-09-04,256.59136962890625,6.0,5
2018-09-05,255.9008331298828,5.0,5
2018-09-06,255.1305694580078,5.0,5
2018-09-07,254.6347198486328,5.0,5
2018-09-10,255.07745361328125,5.0,5
2018-09-11,255.91854858398438,5.0,5
2018-09-12,255.98048400878906,5.0,5
2018-09-13,257.4945068359375,7.0,5
2018-09-14,257.5387878417969,6.0,5
2018-09-17,256.17529296875,5.0,5
2018-09-18,257.5653076171875,7.0,5
2018-09-19,257.8398132324219,8.0,5
2018-09-20,259.92919921875,8.0,5
2018-09-21,259.6917419433594,8.0,5
2018-09-24,258.8291015625,8.0,5
2018-09-25,258.5890197753906,8.0,5
2018-09-26,257.81524658203125,7.0,5
2018-09-27,258.5356750488281,8.0,5
2018-09-28,258.56231689453125,8.0,5
2018-10-01,259.4605712890625,8.0,5
2018-10-02,259.3093566894531,8.0,5
2018-10-03,259.45172119140625,8.0,5
2018-10-04,257.4239807128906,7.0,5
2018-10-05,255.983154296875,6.0,5
2018-10-08,255.983154296875,6.0,5
2018-10-09,255.60943603515625,5.0,5
2018-10-10,247.51612854003906,4.0,5
2018-10-11,242.06423950195312,2.0,5
2018-10-12,245.42605590820312,4.0,5
2018-10-15,244.0475311279297,4.0,5
2018-10-16,249.3839111328125,4.0,5
2018-10-17,249.42828369140625,4.0,5
2018-10-18,245.82623291015625,3.0,5
2018-10-19,245.69297790527344,3.0,5
2018-10-22,244.5900115966797,4.0,5
2018-10-23,243.34494018554688,2.0,5
2018-10-24,235.9718780517578,1.0,5
2018-10-25,240.2053680419922,2.0,5
2018-10-26,235.98077392578125,1.0,5
2018-10-29,234.6734161376953,1.0,5
2018-10-30,238.15086364746094,2.0,5
2018-10-31,240.69451904296875,2.0,5
2018-11-01,243.2559814453125,2.0,5
2018-11-02,241.815185546875,3.0,5
2018-11-05,243.14927673339844,2.0,5
2018-11-06,244.6878662109375,3.0,5
2018-11-07,249.9263153076172,5.0,5
2018-11-08,249.47279357910156,4.0,5
2018-11-09,247.03590393066406,4.0,5
2018-11-12,242.41990661621094,1.0,5
2018-11-13,241.96629333496094,1.0,5
2018-11-14,240.31214904785156,1.0,5
2018-11-15,242.82017517089844,2.0,5
2018-11-16,243.4515838623047,2.0,5
2018-11-19,239.33375549316406,1.0,5
2018-11-20,234.9046630859375,0.0,5
2018-11-21,235.70513916015625,1.0,5
2018-11-23,234.13087463378906,1.0,5
2018-11-26,237.91073608398438,2.0,5
2018-11-27,238.71121215820312,1.0,5
2018-11-28,244.20761108398438,3.0,5
2018-11-29,243.67404174804688,3.0,5
2018-11-30,245.1592559814453,6.0,5
2018-12-03,248.40550231933594,7.0,5
2018-12-04,240.35665893554688,0.0,5
2018-12-06,239.9918670654297,0.0,5
2018-12-07,234.4154815673828,0.0,5
2018-12-10,234.86021423339844,0.0,5
2018-12-11,234.9135284423828,0.0,5
2018-12-12,236.096435546875,0.0,5
2018-12-13,236.0164031982422,0.0,5
2018-12-14,231.65835571289062,0.0,5
2018-12-17,227.11361694335938,0.0,5
2018-12-18,226.86460876464844,0.0,5
2018-12-19,223.4671173095703,0.0,5
2018-12-20,219.82955932617188,0.0,5
2018-12-21,215.3253631591797,0.0,5
2018-12-24,209.63580322265625,0.0,5
2018-12-26,220.22763061523438,0.0,5
2018-12-27,221.91842651367188,0.0,5
2018-12-28,221.63214111328125,0.0,5
2018-12-31,223.57337951660156,0.0,5
2019-01-02,223.80593872070312,0.0,5
2019-01-03,218.46531677246094,0.0,5
2019-01-04,225.78298950195312,0.0,5
2019-01-07,227.56320190429688,1.0,5
2019-01-08,229.70123291015625,3.0,5
2019-01-09,230.7747344970703,3.0,5
2019-01-10,231.5887908935547,4.0,5
2019-01-11,231.6782684326172,3.0,5
2019-01-14,230.26486206054688,3.0,5
2019-01-15,232.90380859375,5.0,5
2019-01-16,233.46739196777344,5.0,5
2019-01-17,235.2387237548828,6.0,5
2019-01-18,238.36972045898438,6.0,5
2019-01-22,235.14920043945312,4.0,5
2019-01-23,235.64126586914062,5.0,5
2019-01-24,235.7664794921875,5.0,5
2019-01-25,237.76141357421875,5.0,5
2019-01-28,235.9543914794922,5.0,5
2019-01-29,235.64126586914062,5.0,5
2019-01-30,239.3716278076172,5.0,5
2019-01-31,241.4739227294922,5.0,5
2019-02-01,241.5902557373047,5.0,5
2019-02-04,243.2899169921875,7.0,5
2019-02-05,244.3096466064453,7.0,5
2019-02-06,243.98768615722656,8.0,5
2019-02-07,241.6617889404297,6.0,5
2019-02-08,241.95700073242188,6.0,5
2019-02-11,242.09115600585938,6.0,5
2019-02-12,245.20433044433594,7.0,5
2019-02-13,246.00047302246094,8.0,5
2019-02-14,245.45477294921875,7.0,5
2019-02-15,248.1295928955078,8.0,5
2019-02-19,248.55892944335938,8.0,5
2019-02-20,249.0599822998047,8.0,5
2019-02-21,248.17431640625,8.0,5
2019-02-22,249.71302795410156,8.0,5
2019-02-25,250.0529327392578,8.0,5
2019-02-26,249.8740692138672,8.0,5
2019-02-27,249.76666259765625,8.0,5
2019-02-28,249.30145263671875,8.0,5
2019-03-01,250.85818481445312,8.0,5
2019-03-04,249.94561767578125,8.0,5
2019-03-05,249.6056365966797,8.0,5
2019-03-06,248.09381103515625,6.0,5
2019-03-07,246.01832580566406,6.0,5
2019-03-08,245.52635192871094,5.0,5
2019-03-11,249.08682250976562,6.0,5
2019-03-12,250.02609252929688,5.0,5
2019-03-13,251.68101501464844,6.0,5
2019-03-14,251.52000427246094,6.0,5
2019-03-15,252.76271057128906,6.0,5
2019-03-18,253.6791534423828,6.0,5
2019-03-19,253.7420654296875,7.0,5
2019-03-20,252.97837829589844,6.0,5
2019-03-21,255.83566284179688,6.0,5
2019-03-22,250.91172790527344,4.0,5
2019-03-25,250.7230224609375,3.0,5
2019-03-26,252.5919189453125,5.0,5
2019-03-27,251.27114868164062,5.0,5
2019-03-28,252.22354125976562,5.0,5
2019-03-29,253.81394958496094,5.0,5
2019-04-01,256.8240051269531,6.0,5
2019-04-02,256.94970703125,6.0,5
2019-04-03,257.3541259765625,6.0,5
2019-04-04,258.0369567871094,6.0,5
2019-04-05,259.2859802246094,6.0,5
2019-04-08,259.483642578125,7.0,5
2019-04-09,258.1538391113281,7.0,5
2019-04-10,259.0343017578125,7.0,5
2019-04-11,258.9624938964844,7.0,5
2019-04-12,260.714599609375,7.0,5
2019-04-15,260.54388427734375,8.0,5
2019-04-16,260.714599609375,8.0,5
2019-04-17,260.0766906738281,8.0,5
2019-04-18,260.58880615234375,8.0,5
2019-04-22,260.81341552734375,7.0,5
2019-04-23,263.15863037109375,7.0,5
2019-04-24,262.57452392578125,7.0,5
2019-04-25,262.4127197265625,7.0,5
2019-04-26,263.6348876953125,7.0,5
2019-04-29,264.048095703125,7.0,5
2019-04-30,264.1828918457031,7.0,5
2019-05-01,262.1971130371094,5.0,5
2019-05-02,261.6310729980469,5.0,5
2019-05-03,264.19189453125,6.0,5
2019-05-06,263.1047058105469,6.0,5
2019-05-07,258.71075439453125,4.0,5
2019-05-08,258.3514404296875,4.0,5
2019-05-09,257.56976318359375,3.0,5
2019-05-10,258.8636474609375,3.0,5
2019-05-13,252.3583221435547,2.0,5
2019-05-14,254.6405792236328,2.0,5
2019-05-15,256.1321716308594,2.0,5
2019-05-16,258.5042419433594,3.0,5
2019-05-17,256.8329772949219,2.0,5
2019-05-20,255.13485717773438,2.0,5
2019-05-21,257.43505859375,2.0,5
2019-05-22,256.64434814453125,2.0,5
2019-05-23,253.50857543945312,2.0,5
2019-05-24,254.08351135253906,2.0,5
2019-05-28,251.72039794921875,2.0,5
2019-05-29,250.0311737060547,2.0,5
2019-05-30,250.71408081054688,2.0,5
2019-05-31,247.3355712890625,1.0,5
2019-06-03,246.7067108154297,1.0,5
2019-06-04,252.06182861328125,2.0,5
2019-06-05,254.24520874023438,2.0,5
2019-06-06,255.89849853515625,2.0,5
2019-06-07,258.4593505859375,4.0,5
2019-06-10,259.64532470703125,4.0,5
2019-06-11,259.58245849609375,4.0,5
2019-06-12,259.1242370605469,4.0,5
2019-06-13,260.1934814453125,4.0,5
2019-06-14,259.90594482421875,4.0,5
2019-06-17,260.00469970703125,4.0,5
2019-06-18,262.72735595703125,5.0,5
2019-06-19,263.3202819824219,5.0,5
2019-06-20,265.8361511230469,5.0,5
2019-06-21,265.44970703125,5.0,5
2019-06-24,265.1246643066406,5.0,5
2019-06-25,262.5244140625,4.0,5
2019-06-26,262.2625732421875,4.0,5
2019-06-27,263.19244384765625,4.0,5
2019-06-28,264.546875,6.0,5
2019-07-01,266.9485168457031,6.0,5
2019-07-02,267.64373779296875,5.0,5
2019-07-03,269.7835998535156,5.0,5
2019-07-05,269.47662353515625,5.0,5
2019-07-08,267.99591064453125,5.0,5
2019-07-09,268.3299255371094,5.0,5
2019-07-10,269.61199951171875,6.0,5
2019-07-11,270.2440185546875,6.0,5
2019-07-12,271.4539794921875,6.0,5
2019-07-15,271.5443115234375,6.0,5
2019-07-16,270.66845703125,6.0,5
2019-07-17,268.8264465332031,6.0,5
2019-07-18,269.8106994628906,6.0,5
2019-07-19,268.3118591308594,6.0,5
2019-07-22,268.9710388183594,6.0,5
2019-07-23,270.8941650390625,6.0,5
2019-07-24,272.1672668457031,6.0,5
2019-07-25,270.86700439453125,6.0,5
2019-07-26,272.6819152832031,6.0,5
2019-07-29,272.1852722167969,6.0,5
2019-07-30,271.51715087890625,6.0,5
2019-07-31,268.54669189453125,6.0,5
2019-08-01,266.2080993652344,3.0,5
2019-08-02,264.2037048339844,3.0,5
2019-08-05,256.2582702636719,2.0,5
2019-08-06,259.8517761230469,2.0,5
2019-08-07,260.0053405761719,2.0,5
2019-08-08,265.10662841796875,3.0,5
2019-08-09,263.3008728027344,2.0,5
2019-08-12,260.0955505371094,2.0,5
2019-08-13,264.14056396484375,2.0,5
2019-08-14,256.33056640625,2.0,5
2019-08-15,257.0076904296875,2.0,5
2019-08-16,260.7999267578125,2.0,5
2019-08-19,263.9418640136719,2.0,5
2019-08-20,261.9194641113281,2.0,5
2019-08-21,264.05023193359375,2.0,5
2019-08-22,263.9690246582031,2.0,5
2019-08-23,257.188232421875,2.0,5
2019-08-26,260.03240966796875,2.0,5
2019-08-27,259.0121154785156,2.0,5
2019-08-28,260.8359375,2.0,5
2019-08-29,264.1675720214844,2.0,5
2019-08-30,264.05023193359375,2.0,5
2019-09-03,262.5063781738281,3.0,5
2019-09-04,265.4859313964844,4.0,5
2019-09-05,268.8987731933594,4.0,5
2019-09-06,269.1064453125,5.0,5
2019-09-09,269.24188232421875,5.0,5
2019-09-10,269.17864990234375,7.0,5
2019-09-11,271.09283447265625,8.0,5
2019-09-12,272.03173828125,8.0,5
2019-09-13,271.8512268066406,9.0,5
2019-09-16,271.011474609375,8.0,5
2019-09-17,271.6977844238281,8.0,5
2019-09-18,271.8602600097656,7.0,5
2019-09-19,271.8421630859375,7.0,5
2019-09-20,270.5577697753906,7.0,5
2019-09-23,270.49432373046875,7.0,5
2019-09-24,268.3717041015625,4.0,5
2019-09-25,269.9591064453125,7.0,5
2019-09-26,269.396728515625,6.0,5
2019-09-27,267.9454040527344,4.0,5
2019-09-30,269.1881103515625,5.0,5
2019-10-01,265.9861755371094,3.0,5
2019-10-02,261.28765869140625,2.0,5
2019-10-03,263.42828369140625,2.0,5
2019-10-04,266.9931335449219,4.0,5
2019-10-07,265.8410949707031,3.0,5
2019-10-08,261.7139892578125,2.0,5
2019-10-09,264.1993103027344,2.0,5
2019-10-10,265.9861755371094,5.0,5
2019-10-11,268.7436828613281,7.0,5
2019-10-14,268.4443664550781,7.0,5
2019-10-15,271.1020812988281,7.0,5
2019-10-16,270.6666259765625,7.0,5
2019-10-17,271.46484375,7.0,5
2019-10-18,270.2766418457031,6.0,5
2019-10-21,272.1087646484375,9.0,5
2019-10-22,271.21990966796875,9.0,5
2019-10-23,272.0091247558594,9.0,5
2019-10-24,272.45361328125,9.0,5
2019-10-25,273.56927490234375,9.0,5
2019-10-28,275.1111755371094,9.0,5
2019-10-29,275.029541015625,9.0,5
2019-10-30,275.8731994628906,9.0,5
2019-10-31,275.138427734375,8.0,5
2019-11-01,277.6872863769531,8.0,5
2019-11-04,278.80291748046875,9.0,5
2019-11-05,278.4945983886719,9.0,5
2019-11-06,278.5580139160156,9.0,5
2019-11-07,279.5377197265625,9.0,5
2019-11-08,280.22711181640625,9.0,5
2019-11-11,279.69189453125,9.0,5
2019-11-12,280.281494140625,9.0,5
2019-11-13,280.3722229003906,8.0,5
2019-11-14,280.78021240234375,7.0,5
2019-11-15,282.8121643066406,8.0,5
2019-11-18,283.0208435058594,7.0,5
2019-11-19,282.9391174316406,7.0,5
2019-11-20,281.88690185546875,7.0,5
2019-11-21,281.4334411621094,7.0,5
2019-11-22,282.05926513671875,7.0,5
2019-11-25,284.2454528808594,8.0,5
2019-11-26,284.8892517089844,8.0,5
2019-11-27,286.1592102050781,8.0,5
2019-11-29,285.0980224609375,8.0,5
2019-12-02,282.6761779785156,7.0,5
2019-12-03,280.78021240234375,6.0,5
2019-12-04,282.5128479003906,7.0,5
2019-12-05,283.0208435058594,7.0,5
2019-12-06,285.60589599609375,8.0,5
2019-12-09,284.7080078125,7.0,5
2019-12-10,284.39044189453125,8.0,5
2019-12-11,285.19769287109375,7.0,5
2019-12-12,287.6558837890625,9.0,5
2019-12-13,287.8282165527344,9.0,5
2019-12-16,289.8056335449219,9.0,5
2019-12-17,289.869140625,9.0,5
2019-12-18,289.8872375488281,9.0,5
2019-12-19,291.075439453125,9.0,5
2019-12-20,292.35162353515625,9.0,5
2019-12-23,292.79827880859375,9.0,5
2019-12-24,292.8074035644531,9.0,5
2019-12-26,294.3660888671875,9.0,5
2019-12-27,294.2931213378906,7.0,5
2019-12-30,292.6706848144531,7.0,5
2019-12-31,293.38153076171875,7.0,5
2020-01-02,296.125244140625,8.0,5
2020-01-03,293.8829040527344,6.0,5
2020-01-06,295.004150390625,6.0,5
2020-01-07,294.1746826171875,6.0,5
2020-01-08,295.742431640625,6.0,5
2020-01-09,297.7477722167969,7.0,5
2020-01-10,296.8909606933594,7.0,5
2020-01-13,298.9328308105469,8.0,5
2020-01-14,298.47698974609375,8.0,5
2020-01-15,299.1515808105469,8.0,5
2020-01-16,301.6399230957031,7.0,5
