tdoy,avg_ret,cum_pct_Y4
108,-0.0275119617224881,-17.208025485172296
109,0.006387921022067311,-16.67915689071058
110,0.0474723874256584,-12.723717545993896
111,0.025510204081632626,-10.497281769105982
112,-0.01923254738788721,-12.218647038826358
113,0.07291166009804861,-5.818362868774429
114,0.03293112116641522,-2.716855964754694
115,0.006062992125984268,-2.1270290284780113
116,0.007936507936507908,-1.350259417592914
117,0.013710171568627416,0.0022454509924774158
118,-0.05582886106141921,-5.580766016120931
119,-0.06914893617021278,-12.109755600112571
120,0.00116652085156016,-12.007229797371387
121,-0.08071095571095571,-19.109210376080053
122,0.07969003007170938,-12.66302091842556
123,0.04362082670906198,-8.85330968861524
124,0.0012345679012345512,-8.740782910453026
125,0.02709854014598534,-6.267791352460749
126,-0.0060975609756097615,-6.839329210067701
127,0.02193328079852902,-4.7960100582527865
128,0.026683501683501643,-2.2556342323660994
129,0.0024796032634778475,-2.0132669840220885
130,0.004464285714285698,-1.5758262116293387
131,0.06726190476190474,5.044371191993213
132,0.1044817927170868,16.019595408971774
133,0.057444852941176516,22.68432400553497
134,0.05041628122109165,28.869611386017535
135,0.05778191985088543,36.315944942339165
136,0.05145833333333327,43.33053627583035
137,0.08738175102702295,55.855009511254636
138,0.016999744604775935,58.504504868320886
139,0.019291314278659155,61.5622650863189
140,0.007575757575757569,62.786221640003134
141,-0.024202516827626586,58.84638537145521
142,0.011126137201868613,60.61373204911891
143,0.02660533910533902,64.88691485525975
144,-0.01268007416916278,62.796136545370615
145,0.0038484050336552444,63.422642016711436
146,0.012315914834287067,65.43534135778344
147,0.01066273431075071,67.19933444828985
148,-0.028387795330242327,62.45291396261907
149,-0.033457850461791894,57.01758866017541
150,-0.01723756906077345,54.31098713188951
151,-0.046703296703296704,47.104155315290264
152,-0.02243589743589741,43.803741574242096
153,-0.026298921649951013,40.021858241611305
154,-0.014084507042253502,38.049719393137906
155,-0.03703021370670595,32.93770878185922
156,0.006170928072193216,33.75805782083425
157,0.002535519125683061,34.09720393465321
158,0.030734763126984754,38.21864973357574
159,0.02598280098280098,41.80995740171471
160,0.05434104902190007,49.51605924867486
161,0.03301158301158302,54.45182105012727
162,0.009716732542819462,55.95258808602275
163,0.05862960568842923,65.0960268315963
164,0.023896261601179636,69.04120467807948
165,-0.008690134628117463,67.57221385172782
166,0.02373595505617976,71.54970038837698
167,0.005775931385687494,72.5405596870555
168,0.01921699689663403,75.85627108710516
169,0.022801677835183387,79.86608912573001
170,0.047028613352898097,88.32494188652187
171,0.012048192771084376,90.59391708997397
172,-0.016503267973856206,87.44849460205121
173,-0.07121778698864661,74.09882764213987
174,0.013532949790795001,76.45489833525723
175,-0.08206009676597908,61.97499230303502
176,-0.039133738601823675,55.63630529421566
177,-0.06666666666666665,45.26055160793463
178,-0.029060313858952525,41.039234386883486
179,-0.06972639011473963,31.20507770853944
180,-0.08237476808905381,20.397089860192217
181,0.015242212615009465,22.232207902069657
182,0.03960396039603964,27.073087422943697
183,0.05699042680494615,34.315036910599495
184,-0.05587539608158165,26.810131023507488
185,0.023791597650956176,29.827146638883818
186,-0.02720306513409959,26.29545031269196
187,-0.02230691056910572,23.4781889972818
188,-0.05939461644855837,16.14424932202565
189,-0.06488503671602264,8.608225440411132
190,-0.03685300207039338,4.605686283393906
191,0.06562500000000004,11.470434445741628
192,0.09199134199134201,21.724749302763314
193,0.039168332222962454,26.492504723210786
194,0.07678765598301668,36.20556766032681
195,0.08578431372549022,47.88986880765877
196,0.056174990321331775,56.197580756552036
197,0.02949379444986755,60.80444009695238
198,0.02878006872852229,65.43240293479423
199,0.012460473998935517,67.49376909014467
200,0.005164247517188747,68.35874837131301
201,0.0426194797338173,75.53411063553503
202,0.05805759803921573,85.72519947298416
203,0.05228392297357809,95.43564149648209
204,0.028536119537130644,101.01261632404155
205,0.023428207306711968,105.72198157054578
206,-0.011111111111111127,103.43618177531751
207,-0.029628476546284754,97.40867763492179
208,-0.049057643557808894,87.72427309228938
209,-0.09002536956627799,70.82432603059512
210,-0.1111851457000711,51.83119845176696
211,-0.16288749105427697,27.09979547219461
212,-0.13845116028062604,9.502681317639006
213,-0.09038643475729569,-0.3948756430267153
214,-0.05937279774489074,-6.308710545827989
215,0.07258064516129037,0.49146368874901647
216,0.06785776386715348,7.310589702404791
217,0.17636516168395355,26.236439205669804
218,0.18005968829446217,48.966533100445545
219,0.20719797443935373,79.8320970181108
220,0.09902979902979903,97.64083344492163
221,0.09947041215749486,117.3002486068388
222,0.05164028228113682,128.52169478465717
223,0.03524491203863411,136.57592181626197
224,0.0012472038494342752,136.87098021663468
225,0.0058598767017723485,138.2590149549321
226,-0.012694382735639498,135.23446382887775
227,0.0077167277167277115,137.0497041358356
228,0.005835577786328039,138.43302612354628
229,0.009396887776122687,140.67355451215056
230,0.017217245240761403,144.81729012315205
231,0.02166756854256857,150.1218855373013
232,-0.0009936492850045608,149.87335210457314
233,0.004418453541260581,150.97740590204626
234,0.003936218939654179,151.96530792058317
235,-0.0044273572301657405,150.84976749281003
236,0.01115892139988528,153.6489803314418
237,-0.03516216822849444,144.73013221404162
238,-0.06542161770915017,128.7194910624248
239,-0.06599612550593281,113.62489082461593
240,-0.08230125439834607,96.0432943390403
241,-0.07232704402515722,81.86406235854369
242,-0.05722807991120976,71.45633126491174
243,-0.026969981238273932,66.83215722751376
244,-0.0908308507116849,51.67865046047313
245,-0.15671641791044777,27.90811568681688
246,-0.1016224955251458,14.909773772803492
247,-0.10380747126436779,2.981280733888192
248,-0.07598389982110915,-4.843638584845078
249,-0.008070432868672095,-5.611591611673184
250,-0.06515914692958957,-11.761859782298279
251,-0.0877452795261014,-19.50434006056384
252,-0.08783783783783783,-26.574904784973775
