Date,MACD_NY_Breadth
2020-11-27,81.89300411522635
2020-11-30,82.51028806584361
2020-12-01,81.89300411522635
2020-12-02,82.71604938271605
2020-12-03,82.3045267489712
2020-12-04,83.33333333333334
2020-12-07,83.53909465020575
2020-12-08,83.53909465020575
2020-12-09,80.65843621399176
2020-12-10,79.62962962962963
2020-12-11,79.21810699588477
2020-12-14,76.74897119341564
2020-12-15,78.80658436213992
2020-12-16,79.01234567901234
2020-12-17,80.45267489711934
2020-12-18,82.09876543209876
2020-12-21,81.6872427983539
2020-12-22,79.21810699588477
2020-12-23,77.57201646090535
2020-12-24,78.60082304526749
2020-12-28,79.01234567901234
2020-12-29,77.77777777777779
2020-12-30,78.60082304526749
2020-12-31,79.01234567901234
2021-01-04,77.36625514403292
2021-01-05,74.8971193415638
2021-01-06,78.39506172839506
2021-01-07,79.42386831275721
2021-01-08,79.62962962962963
2021-01-11,79.21810699588477
2021-01-12,79.21810699588477
2021-01-13,78.39506172839506
2021-01-14,77.36625514403292
2021-01-15,75.97535934291582
2021-01-19,76.02459016393442
2021-01-20,77.45901639344262
2021-01-21,78.27868852459017
2021-01-22,77.04918032786885
2021-01-25,76.02459016393442
2021-01-26,74.59016393442623
2021-01-27,67.21311475409836
2021-01-28,64.75409836065575
2021-01-29,58.40163934426229
2021-02-01,55.32786885245902
2021-02-02,56.35245901639344
2021-02-03,55.942622950819676
2021-02-04,57.99180327868852
2021-02-05,62.704918032786885
2021-02-08,65.57377049180327
2021-02-09,68.64754098360656
2021-02-10,70.69672131147541
2021-02-11,71.92622950819673
2021-02-12,74.59016393442623
2021-02-16,73.97540983606558
2021-02-17,72.95081967213115
2021-02-18,72.95081967213115
2021-02-19,71.10655737704919
2021-02-22,69.4672131147541
2021-02-23,68.44262295081968
2021-02-24,68.0327868852459
2021-02-25,65.1639344262295
2021-02-26,61.68032786885246
2021-03-01,61.065573770491795
2021-03-02,60.245901639344254
2021-03-03,59.01639344262295
2021-03-04,56.557377049180324
2021-03-05,57.58196721311475
2021-03-08,57.786885245901644
2021-03-09,59.63114754098361
2021-03-10,62.704918032786885
2021-03-11,65.1639344262295
2021-03-12,68.23770491803278
2021-03-15,71.51639344262296
2021-03-16,73.36065573770492
2021-03-17,75.81967213114754
2021-03-18,76.48261758691206
2021-03-19,75.86912065439672
2021-03-22,76.89161554192229
2021-03-23,75.25562372188139
2021-03-24,75.25562372188139
2021-03-25,74.23312883435584
2021-03-26,78.52760736196319
2021-03-29,78.93660531697341
2021-03-30,78.7321063394683
2021-03-31,79.14110429447852
2021-04-01,81.18609406952966
2021-04-05,83.640081799591
2021-04-06,86.9120654396728
2021-04-07,87.52556237218813
2021-04-08,88.13905930470347
2021-04-09,88.13905930470347
2021-04-12,88.5480572597137
2021-04-13,89.57055214723927
2021-04-14,90.38854805725971
