Date,SPX,Oscillator,Threshold_Up,Threshold_Down
2014-08-13,,0.7795698924731183,0.6,0.2
2014-08-14,,0.8010752688172043,0.6,0.2
2014-08-15,,0.7849462365591398,0.6,0.2
2014-08-18,,0.8817204301075269,0.6,0.2
2014-08-19,,0.8709677419354839,0.6,0.2
2014-08-20,,0.8763440860215054,0.6,0.2
2014-08-21,,0.8870967741935484,0.6,0.2
2014-08-22,,0.7688172043010753,0.6,0.2
2014-08-25,,0.8225806451612904,0.6,0.2
2014-08-26,,0.7580645161290323,0.6,0.2
2014-08-27,,0.7688172043010753,0.6,0.2
2014-08-28,,0.6236559139784946,0.6,0.2
2014-08-29,,0.6344086021505376,0.6,0.2
2014-09-02,,0.6881720430107527,0.6,0.2
2014-09-03,,0.5967741935483871,0.6,0.2
2014-09-04,,0.5752688172043011,0.6,0.2
2014-09-05,,0.6612903225806451,0.6,0.2
2014-09-08,,0.5913978494623656,0.6,0.2
2014-09-09,,0.3709677419354839,0.6,0.2
2014-09-10,,0.41935483870967744,0.6,0.2
2014-09-11,,0.5,0.6,0.2
2014-09-12,,0.3333333333333333,0.6,0.2
2014-09-15,,0.3010752688172043,0.6,0.2
2014-09-16,,0.478494623655914,0.6,0.2
2014-09-17,,0.521505376344086,0.6,0.2
2014-09-18,,0.5645161290322581,0.6,0.2
2014-09-19,,0.5053763440860215,0.6,0.2
2014-09-22,,0.34946236559139787,0.6,0.2
2014-09-23,,0.16666666666666666,0.6,0.2
2014-09-24,,0.3602150537634409,0.6,0.2
2014-09-25,,0.0967741935483871,0.6,0.2
2014-09-26,,0.26344086021505375,0.6,0.2
2014-09-29,,0.23118279569892472,0.6,0.2
2014-09-30,,0.1989247311827957,0.6,0.2
2014-10-01,,0.11827956989247312,0.6,0.2
2014-10-02,,0.1881720430107527,0.6,0.2
2014-10-03,,0.43548387096774194,0.6,0.2
2014-10-06,,0.3924731182795699,0.6,0.2
2014-10-07,,0.17204301075268819,0.6,0.2
2014-10-08,,0.532258064516129,0.6,0.2
2014-10-09,,0.16129032258064516,0.6,0.2
2014-10-10,,0.14516129032258066,0.6,0.2
2014-10-13,,0.10752688172043011,0.6,0.2
2014-10-14,,0.16666666666666666,0.6,0.2
2014-10-15,,0.16129032258064516,0.6,0.2
2014-10-16,,0.1989247311827957,0.6,0.2
2014-10-17,,0.44086021505376344,0.6,0.2
2014-10-20,,0.6397849462365591,0.6,0.2
2014-10-21,,0.8870967741935484,0.6,0.2
2014-10-22,,0.8548387096774194,0.6,0.2
2014-10-23,,0.8978494623655914,0.6,0.2
2014-10-24,,0.9086021505376344,0.6,0.2
2014-10-27,,0.8763440860215054,0.6,0.2
2014-10-28,,0.8870967741935484,0.6,0.2
2014-10-29,,0.8333333333333334,0.6,0.2
2014-10-30,,0.8655913978494624,0.6,0.2
2014-10-31,,0.8655913978494624,0.6,0.2
2014-11-03,,0.8602150537634409,0.6,0.2
2014-11-04,,0.7688172043010753,0.6,0.2
2014-11-05,,0.7688172043010753,0.6,0.2
2014-11-06,,0.7688172043010753,0.6,0.2
2014-11-07,,0.7741935483870968,0.6,0.2
2014-11-10,,0.7741935483870968,0.6,0.2
2014-11-11,,0.7795698924731183,0.6,0.2
2014-11-12,,0.6774193548387096,0.6,0.2
2014-11-13,,0.5913978494623656,0.6,0.2
2014-11-14,,0.5376344086021505,0.6,0.2
2014-11-17,,0.5645161290322581,0.6,0.2
2014-11-18,,0.6666666666666666,0.6,0.2
2014-11-19,,0.5591397849462365,0.6,0.2
2014-11-20,,0.6021505376344086,0.6,0.2
2014-11-21,,0.6720430107526881,0.6,0.2
2014-11-24,,0.7741935483870968,0.6,0.2
2014-11-25,,0.7365591397849462,0.6,0.2
2014-11-26,,0.7526881720430108,0.6,0.2
2014-11-28,,0.7580645161290323,0.6,0.2
2014-12-01,,0.521505376344086,0.6,0.2
2014-12-02,,0.6505376344086021,0.6,0.2
2014-12-03,,0.7258064516129032,0.6,0.2
2014-12-04,,0.6236559139784946,0.6,0.2
2014-12-05,,0.6290322580645161,0.6,0.2
2014-12-08,,0.489247311827957,0.6,0.2
2014-12-09,,0.4838709677419355,0.6,0.2
2014-12-10,,0.22580645161290322,0.6,0.2
2014-12-11,,0.3333333333333333,0.6,0.2
2014-12-12,,0.12903225806451613,0.6,0.2
2014-12-15,,0.11290322580645161,0.6,0.2
2014-12-16,,0.04838709677419355,0.6,0.2
2014-12-17,,0.34408602150537637,0.6,0.2
2014-12-18,,0.7849462365591398,0.6,0.2
2014-12-19,,0.8279569892473119,0.6,0.2
2014-12-22,,0.8978494623655914,0.6,0.2
2014-12-23,,0.8817204301075269,0.6,0.2
2014-12-24,,0.8817204301075269,0.6,0.2
2014-12-26,,0.9032258064516129,0.6,0.2
2014-12-29,,0.8978494623655914,0.6,0.2
2014-12-30,,0.7956989247311828,0.6,0.2
